Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2023-07-06,Leg Extension Machine,Legs,65.0,kgs,11,,,,""
2023-07-06,WG Pull Ups,Back,83.5,kgs,5,,,,""
2023-07-06,Leg Extension Machine,Legs,65.0,kgs,7,,,,""
2023-07-06,WG Pull Ups,Back,83.5,kgs,5,,,,""
2023-07-06,Leg Extension Machine,Legs,65.0,kgs,7,,,,""
2023-07-09,Dips,Chest,87.9,kgs,7,,,,""
2023-07-09,Smith Seal Row,Back,47.5,kgs,12,,,,""
2023-07-09,Kneeling Cable Crunch,Abs,3.0,kgs,12,,,,""
2023-07-09,Dips,Chest,87.9,kgs,9,,,,""
2023-07-09,Smith Seal Row,Back,47.5,kgs,11,,,,""
2023-07-09,Kneeling Cable Crunch,Abs,5.0,kgs,12,,,,""
2023-07-09,Dips,Chest,87.9,kgs,7,,,,""
2023-07-09,Smith Seal Row,Back,47.5,kgs,8,,,,""
2023-07-09,Kneeling Cable Crunch,Abs,8.0,kgs,12,,,,""
2023-07-09,Kneeling Cable Crunch,Abs,12.0,kgs,12,,,,""
2023-07-09,Chin Up,Back,87.9,kgs,7,,,,""
2023-07-09,BTNSP,Front Delt,22.5,kgs,12,,,,""
2023-07-09,Cable RDF,Rear Delts,4.0,kgs,10,,,,""
2023-07-09,Chin Up,Back,87.9,kgs,6,,,,""
2023-07-09,BTNSP,Front Delt,22.5,kgs,9,,,,""
2023-07-09,Cable RDF,Rear Delts,4.0,kgs,8,,,,""
2023-07-09,Chin Up,Back,87.9,kgs,4,,,,""
2023-07-09,BTNSP,Front Delt,22.5,kgs,8,,,,""
2023-07-09,Cable RDF,Rear Delts,4.0,kgs,4,,,,""
2023-07-09,EZ-Bar Skullcrusher,Triceps,27.5,kgs,12,,,,""
2023-07-09,Cable Lateral Raise,Side Delts,4.0,kgs,6,,,,""
2023-07-09,Barbell Reverse Curl,Forearms,25.0,kgs,9,,,,""
2023-07-09,EZ-Bar Skullcrusher,Triceps,27.5,kgs,9,,,,""
2023-07-09,Cable Lateral Raise,Side Delts,4.0,kgs,5,,,,""
2023-07-09,Barbell Reverse Curl,Forearms,25.0,kgs,8,,,,""
2023-07-09,EZ-Bar Skullcrusher,Triceps,27.5,kgs,8,,,,""
2023-07-09,Cable Lateral Raise,Side Delts,4.0,kgs,4,,,,""
2023-07-09,Barbell Reverse Curl,Forearms,25.0,kgs,9,,,,""
2023-07-10,Calf Press,Calves,210.0,kgs,28,,,,""
2023-07-10,Calf Press,Calves,230.0,kgs,21,,,,""
2023-07-10,Calf Press,Calves,230.0,kgs,20,,,,""
2023-07-10,Barbell Squat,Legs,80.0,kgs,5,,,,""
2023-07-10,Neck Curls,Neck,5.0,kgs,15,,,,""
2023-07-10,Calf Press,Calves,230.0,kgs,18,,,,""
2023-07-10,Calf Press,Calves,230.0,kgs,18,,,,""
2023-07-10,Barbell Squat,Legs,70.0,kgs,3,,,,""
2023-07-10,WG Smith Shrugs,Traps,70.0,kgs,12,,,,""
2023-07-10,Calf Press,Calves,230.0,kgs,22,,,,""
2023-07-10,Barbell Squat,Legs,70.0,kgs,3,,,,""
2023-07-10,WG Smith Shrugs,Traps,70.0,kgs,12,,,,""
2023-07-10,WG Smith Shrugs,Traps,70.0,kgs,12,,,,""
2023-07-10,Leg Extension Machine,Legs,65.0,kgs,11,,,,""
2023-07-10,Leg Extension Machine,Legs,65.0,kgs,12,,,,""
2023-07-11,Incline Chest Press,Chest,87.5,kgs,12,,,,""
2023-07-11,WG Pull Ups,Back,88.3,kgs,7,,,,""
2023-07-11,Incline Chest Press,Chest,87.5,kgs,10,,,,""
2023-07-11,WG Pull Ups,Back,88.3,kgs,4,,,,""
2023-07-11,WG Pull Ups,Back,88.3,kgs,4,,,,""
2023-07-11,Incline Chest Press,Chest,87.5,kgs,6,,,,""
2023-07-11,DB French Press,Triceps,17.5,kgs,12,,,,""
2023-07-11,SA DB Lateral Raises,Side Delts,15.0,kgs,12,,,,""
2023-07-11,Cable Curls,Biceps,11.0,kgs,12,,,,""
2023-07-11,DB French Press,Triceps,17.5,kgs,12,,,,""
2023-07-11,Cable Curls,Biceps,11.0,kgs,10,,,,""
2023-07-11,SA DB Lateral Raises,Side Delts,15.0,kgs,12,,,,""
2023-07-11,Cable Curls,Biceps,11.0,kgs,9,,,,""
2023-07-11,DB French Press,Triceps,17.5,kgs,12,,,,""
2023-07-11,SA DB Lateral Raises,Side Delts,15.0,kgs,12,,,,""
2023-07-11,DB Pullover,Back,20.0,kgs,12,,,,""
2023-07-11,Smith Upright Rows,Side Delts,35.0,kgs,10,,,,""
2023-07-11,Decline Crunch,Abs,103.3,kgs,10,,,,""
2023-07-11,DB Pullover,Back,20.0,kgs,10,,,,""
2023-07-11,Smith Upright Rows,Side Delts,35.0,kgs,6,,,,""
2023-07-11,Decline Crunch,Abs,103.3,kgs,10,,,,""
2023-07-11,DB Pullover,Back,20.0,kgs,12,,,,""
2023-07-11,Smith Upright Rows,Side Delts,35.0,kgs,8,,,,""
2023-07-11,Decline Crunch,Abs,103.3,kgs,10,,,,""
2023-07-13,Viking Smith Press,Front Delt,30.0,kgs,9,,,,""
2023-07-13,Viking Smith Press,Front Delt,30.0,kgs,12,,,,""
2023-07-13,Kroc Row,Back,20.0,kgs,10,,,,""
2023-07-13,Viking Smith Press,Front Delt,30.0,kgs,9,,,,""
2023-07-13,Kroc Row,Back,20.0,kgs,10,,,,""
2023-07-13,Kroc Row,Back,20.0,kgs,12,,,,""
2023-07-13,Chest Press,Chest,87.5,kgs,12,,,,""
2023-07-13,Cable Lateral Raise,Side Delts,4.0,kgs,5,,,,""
2023-07-13,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,12,,,,""
2023-07-13,Chest Press,Chest,87.5,kgs,9,,,,""
2023-07-13,Cable Lateral Raise,Side Delts,4.0,kgs,4,,,,""
2023-07-13,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,12,,,,""
2023-07-13,Chest Press,Chest,87.5,kgs,9,,,,""
2023-07-13,Cable Lateral Raise,Side Delts,4.0,kgs,4,,,,""
2023-07-13,Seated Incline Dumbbell Curl,Biceps,12.5,kgs,12,,,,""
2023-07-13,Finger Curl,Forearms,67.5,kgs,15,,,,""
2023-07-13,Hanging Knee Raise,Abs,83.6,kgs,6,,,,""
2023-07-13,Finger Curl,Forearms,67.5,kgs,13,,,,""
2023-07-13,Hanging Knee Raise,Abs,83.6,kgs,5,,,,""
2023-07-13,Cable Bar Extension,Triceps,10.0,kgs,12,,,,""
2023-07-13,Cable Bar Extension,Triceps,10.0,kgs,12,,,,""
2023-07-13,Cable Bar Extension,Triceps,10.0,kgs,12,,,,""
2023-07-13,Finger Curl,Forearms,67.5,kgs,12,,,,""
2023-07-13,Hanging Knee Raise,Abs,83.6,kgs,5,,,,""
2023-07-14,Calf Press,Calves,230.0,kgs,21,,,,""
2023-07-14,Calf Press,Calves,230.0,kgs,16,,,,""
2023-07-14,Calf Press,Calves,230.0,kgs,15,,,,""
2023-07-14,Calf Press,Calves,230.0,kgs,17,,,,""
2023-07-14,Calf Press,Calves,230.0,kgs,15,,,,""
2023-07-14,Calf Press,Calves,230.0,kgs,15,,,,""
2023-07-14,Deadlift,Back,150.0,kgs,0,,,,""
2023-07-14,Leg Press,Legs,170.0,kgs,7,,,,""
2023-07-14,Leg Press,Legs,170.0,kgs,8,,,,""
2023-07-14,Neck Extensions,Neck,5.0,kgs,15,,,,""
2023-07-14,Neck Extensions,Neck,5.0,kgs,15,,,,""
2023-07-14,Leg Press,Legs,170.0,kgs,6,,,,""
2023-07-16,Dips,Chest,88.5,kgs,9,,,,""
2023-07-16,Smith Seal Row,Back,47.5,kgs,12,,,,""
2023-07-16,Standing Cable Crunch,Abs,5.0,kgs,12,,,,""
2023-07-16,Dips,Chest,88.5,kgs,8,,,,""
2023-07-16,Smith Seal Row,Back,47.5,kgs,10,,,,""
2023-07-16,Standing Cable Crunch,Abs,5.0,kgs,12,,,,""
2023-07-16,Standing Cable Crunch,Abs,8.0,kgs,12,,,,""
2023-07-16,Dips,Chest,88.5,kgs,8,,,,""
2023-07-16,Smith Seal Row,Back,47.5,kgs,9,,,,""
2023-07-16,Standing Cable Crunch,Abs,10.0,kgs,12,,,,""
2023-07-16,Chin Up,Back,88.5,kgs,7,,,,""
2023-07-16,BTNSP,Front Delt,22.5,kgs,12,,,,""
2023-07-16,Chin Up,Back,88.5,kgs,6,,,,""
2023-07-16,BTNSP,Front Delt,22.5,kgs,12,,,,""
2023-07-16,Cable RDF,Rear Delts,4.0,kgs,12,,,,""
2023-07-16,Cable RDF,Rear Delts,4.0,kgs,7,,,,""
2023-07-16,Chin Up,Back,88.5,kgs,6,,,,""
2023-07-16,BTNSP,Front Delt,22.5,kgs,9,,,,""
2023-07-16,Cable RDF,Rear Delts,4.0,kgs,7,,,,""
2023-07-16,EZ-Bar Skullcrusher,Triceps,30.0,kgs,11,,,,""
2023-07-16,Cable Lateral Raise,Side Delts,4.0,kgs,7,,,,""
2023-07-16,Barbell Reverse Curl,Forearms,30.0,kgs,7,,,,""
2023-07-16,EZ-Bar Skullcrusher,Triceps,30.0,kgs,7,,,,""
2023-07-16,Cable Lateral Raise,Side Delts,4.0,kgs,7,,,,""
2023-07-16,Barbell Reverse Curl,Forearms,30.0,kgs,6,,,,""
2023-07-16,Barbell Reverse Curl,Forearms,30.0,kgs,7,,,,""
2023-07-16,EZ-Bar Skullcrusher,Triceps,30.0,kgs,6,,,,""
2023-07-16,Cable Lateral Raise,Side Delts,4.0,kgs,6,,,,""
2023-07-17,Calf Press,Calves,240.0,kgs,20,,,,""
2023-07-17,Neck Curls,Neck,5.0,kgs,20,,,,""
2023-07-17,Calf Press,Calves,240.0,kgs,18,,,,""
2023-07-17,Calf Press,Calves,240.0,kgs,18,,,,""
2023-07-17,Calf Press,Calves,240.0,kgs,20,,,,""
2023-07-17,Neck Curls,Neck,5.0,kgs,20,,,,""
2023-07-17,Calf Press,Calves,240.0,kgs,14,,,,""
2023-07-17,Calf Press,Calves,240.0,kgs,15,,,,""
2023-07-17,Barbell Squat,Legs,85.0,kgs,5,,,,""
2023-07-17,Barbell Squat,Legs,90.0,kgs,5,,,,""
2023-07-17,Barbell Squat,Legs,95.0,kgs,5,,,,""
2023-07-17,WG Smith Shrugs,Traps,70.0,kgs,12,,,,""
2023-07-17,Leg Extension Machine,Legs,65.0,kgs,12,,,,""
2023-07-17,Leg Extension Machine,Legs,65.0,kgs,10,,,,""
2023-07-17,WG Smith Shrugs,Traps,70.0,kgs,12,,,,""
2023-07-17,WG Smith Shrugs,Traps,80.0,kgs,12,,,,""
2023-07-17,Leg Extension Machine,Legs,65.0,kgs,8,,,,""
2023-07-19,Incline Chest Press,Chest,90.0,kgs,12,,,,""
2023-07-19,WG Pull Ups,Back,88.0,kgs,7,,,,""
2023-07-19,Incline Chest Press,Chest,90.0,kgs,11,,,,""
2023-07-19,WG Pull Ups,Back,88.0,kgs,5,,,,""
2023-07-19,Incline Chest Press,Chest,90.0,kgs,7,,,,""
2023-07-19,WG Pull Ups,Back,88.0,kgs,4,,,,""
2023-07-19,DB French Press,Triceps,20.0,kgs,9,,,,""
2023-07-19,Cable Curls,Biceps,11.0,kgs,12,,,,""
2023-07-19,SA DB Lateral Raises,Side Delts,17.5,kgs,12,,,,""
2023-07-19,DB French Press,Triceps,20.0,kgs,11,,,,""
2023-07-19,Cable Curls,Biceps,11.0,kgs,12,,,,""
2023-07-19,SA DB Lateral Raises,Side Delts,17.5,kgs,12,,,,""
2023-07-19,DB French Press,Triceps,20.0,kgs,9,,,,""
2023-07-19,Cable Curls,Biceps,11.0,kgs,8,,,,""
2023-07-19,SA DB Lateral Raises,Side Delts,17.5,kgs,12,,,,""
2023-07-19,DB Pullover,Back,20.0,kgs,12,,,,""
2023-07-19,Smith Upright Rows,Side Delts,35.0,kgs,9,,,,""
2023-07-19,Decline Crunch,Abs,103.3,kgs,10,,,,""
2023-07-19,DB Pullover,Back,20.0,kgs,12,,,,""
2023-07-19,Smith Upright Rows,Side Delts,35.0,kgs,9,,,,""
2023-07-19,Decline Crunch,Abs,103.3,kgs,10,,,,""
2023-07-19,DB Pullover,Back,20.0,kgs,12,,,,""
2023-07-19,Smith Upright Rows,Side Delts,35.0,kgs,7,,,,""
2023-07-19,Decline Crunch,Abs,103.3,kgs,10,,,,""
2023-07-21,Viking Smith Press,Front Delt,32.5,kgs,10,,,,""
2023-07-21,Kroc Row,Back,22.5,kgs,12,,,,""
2023-07-21,Overhead Press,Front Delt,50.0,kgs,1,,,,""
2023-07-21,Kroc Row,Back,22.5,kgs,12,,,,""
2023-07-21,Overhead Press,Front Delt,60.0,kgs,1,,,,""
2023-07-21,Kroc Row,Back,22.5,kgs,12,,,,""
2023-07-21,High Incline Press,Front Delt,40.0,kgs,5,,,,""
2023-07-21,High Incline Press,Front Delt,50.0,kgs,5,,,,""
2023-07-21,High Incline Press,Front Delt,60.0,kgs,5,,,,""
2023-07-21,Chest Press,Chest,90.0,kgs,12,,,,""
2023-07-21,Cable Lateral Raise,Side Delts,4.0,kgs,8,,,,""
2023-07-21,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,10,,,,""
2023-07-21,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,9,,,,""
2023-07-21,Chest Press,Chest,90.0,kgs,10,,,,""
2023-07-21,Cable Lateral Raise,Side Delts,4.0,kgs,4,,,,""
2023-07-21,Chest Press,Chest,90.0,kgs,8,,,,""
2023-07-21,Cable Lateral Raise,Side Delts,4.0,kgs,4,,,,""
2023-07-21,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,8,,,,""
2023-07-21,Finger Curl,Forearms,70.0,kgs,5,,,,""
2023-07-21,Hanging Knee Raise,Abs,83.0,kgs,10,,,,""
2023-07-21,Cable Bar Extension,Triceps,10.0,kgs,12,,,,""
2023-07-21,Finger Curl,Forearms,70.0,kgs,7,,,,""
2023-07-21,Hanging Knee Raise,Abs,83.0,kgs,10,,,,""
2023-07-21,Cable Bar Extension,Triceps,11.0,kgs,12,,,,""
2023-07-21,Finger Curl,Forearms,70.0,kgs,5,,,,""
2023-07-21,Hanging Knee Raise,Abs,83.0,kgs,10,,,,""
2023-07-21,Cable Bar Extension,Triceps,11.0,kgs,12,,,,""
2023-07-22,Calf Press,Calves,250.0,kgs,20,,,,""
2023-07-22,Calf Press,Calves,250.0,kgs,18,,,,""
2023-07-22,Calf Press,Calves,250.0,kgs,16,,,,""
2023-07-22,Stiff-Legged Deadlift,Legs,130.0,kgs,3,,,,""
2023-07-22,Calf Press,Calves,250.0,kgs,16,,,,""
2023-07-22,Stiff-Legged Deadlift,Legs,110.0,kgs,3,,,,""
2023-07-22,Stiff-Legged Deadlift,Legs,110.0,kgs,3,,,,""
2023-07-22,Leg Press,Legs,170.0,kgs,10,,,,""
2023-07-22,Neck Extensions,Neck,5.0,kgs,15,,,,""
2023-07-22,Neck Extensions,Neck,5.0,kgs,15,,,,""
2023-07-22,Leg Press,Legs,170.0,kgs,8,,,,""
2023-07-22,Leg Press,Legs,170.0,kgs,8,,,,""
2023-07-22,Neck Extensions,Neck,5.0,kgs,15,,,,""
2023-07-25,Dips,Chest,88.1,kgs,10,,,,""
2023-07-25,Smith Seal Row,Back,47.5,kgs,12,,,,""
2023-07-25,Kneeling Cable Crunch,Abs,13.0,kgs,7,,,,""
2023-07-25,Smith Seal Row,Back,47.5,kgs,11,,,,""
2023-07-25,Dips,Chest,88.1,kgs,8,,,,""
2023-07-25,Kneeling Cable Crunch,Abs,10.0,kgs,12,,,,""
2023-07-25,Dips,Chest,88.1,kgs,9,,,,""
2023-07-25,Smith Kelso Shrug,Back,47.5,kgs,12,,,,""
2023-07-25,Kneeling Cable Crunch,Abs,10.0,kgs,12,,,,""
2023-07-25,BTNSP,Front Delt,25.0,kgs,9,,,,""
2023-07-25,Chin Up,Back,88.1,kgs,9,,,,""
2023-07-25,Cable RDF,Rear Delts,4.0,kgs,14,,,,""
2023-07-25,BTNSP,Front Delt,25.0,kgs,8,,,,""
2023-07-25,Chin Up,Back,88.1,kgs,6,,,,""
2023-07-25,Cable RDF,Rear Delts,4.0,kgs,10,,,,""
2023-07-25,BTNSP,Front Delt,25.0,kgs,6,,,,""
2023-07-25,Chin Up,Back,88.1,kgs,5,,,,""
2023-07-25,Cable RDF,Rear Delts,4.0,kgs,7,,,,""
2023-07-25,EZ-Bar Skullcrusher,Triceps,30.0,kgs,10,,,,""
2023-07-25,Cable Lateral Raise,Side Delts,4.0,kgs,8,,,,""
2023-07-25,Barbell Reverse Curl,Forearms,30.0,kgs,8,,,,""
2023-07-25,EZ-Bar Skullcrusher,Triceps,30.0,kgs,7,,,,""
2023-07-25,Cable Lateral Raise,Side Delts,4.0,kgs,7,,,,""
2023-07-25,Barbell Reverse Curl,Forearms,30.0,kgs,7,,,,""
2023-07-25,EZ-Bar Skullcrusher,Triceps,30.0,kgs,7,,,,""
2023-07-25,Cable Lateral Raise,Side Delts,4.0,kgs,6,,,,""
2023-07-25,Barbell Reverse Curl,Forearms,30.0,kgs,7,,,,""
2023-07-26,Calf Press,Calves,260.0,kgs,20,,,,""
2023-07-26,Calf Press,Calves,260.0,kgs,18,,,,""
2023-07-26,Calf Press,Calves,260.0,kgs,14,,,,""
2023-07-26,Calf Press,Calves,260.0,kgs,14,,,,""
2023-07-26,Barbell Squat,Legs,90.0,kgs,5,,,,""
2023-07-26,Neck Curls,Neck,7.5,kgs,20,,,,""
2023-07-26,Barbell Squat,Legs,95.0,kgs,5,,,,""
2023-07-26,Calf Press,Calves,260.0,kgs,13,,,,""
2023-07-26,Barbell Squat,Legs,100.0,kgs,5,,,,""
2023-07-26,Neck Curls,Neck,7.5,kgs,20,,,,""
2023-07-26,WG Smith Shrugs,Traps,90.0,kgs,10,,,,""
2023-07-26,Leg Extension Machine,Legs,65.0,kgs,12,,,,""
2023-07-26,Leg Extension Machine,Legs,65.0,kgs,9,,,,""
2023-07-26,WG Smith Shrugs,Traps,90.0,kgs,10,,,,""
2023-07-26,WG Smith Shrugs,Traps,90.0,kgs,9,,,,""
2023-07-26,Leg Extension Machine,Legs,65.0,kgs,8,,,,""
2023-07-29,WG Pull Ups,Back,88.8,kgs,8,,,,""
2023-07-29,Incline Chest Press,Chest,92.5,kgs,10,,,,""
2023-07-29,WG Pull Ups,Back,88.8,kgs,5,,,,""
2023-07-29,Incline Chest Press,Chest,92.5,kgs,7,,,,""
2023-07-29,Incline Chest Press,Chest,92.5,kgs,6,,,,""
2023-07-29,WG Pull Ups,Back,88.8,kgs,5,,,,""
2023-07-29,DB French Press,Triceps,20.0,kgs,12,,,,""
2023-07-29,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-07-29,Cable Curls,Biceps,12.0,kgs,10,,,,""
2023-07-29,Cable Curls,Biceps,12.0,kgs,8,,,,""
2023-07-29,DB French Press,Triceps,20.0,kgs,12,,,,""
2023-07-29,SA DB Lateral Raises,Side Delts,20.0,kgs,8,,,,""
2023-07-29,Cable Curls,Biceps,12.0,kgs,7,,,,""
2023-07-29,DB French Press,Triceps,20.0,kgs,12,,,,""
2023-07-29,SA DB Lateral Raises,Side Delts,20.0,kgs,9,,,,""
2023-07-29,Smith Upright Rows,Side Delts,35.0,kgs,10,,,,""
2023-07-29,Smith Upright Rows,Side Delts,35.0,kgs,8,,,,""
2023-07-31,Viking Smith Press,Front Delt,35.0,kgs,9,,,,""
2023-07-31,Kroc Row,Back,25.0,kgs,12,,,,""
2023-07-31,Viking Smith Press,Front Delt,35.0,kgs,6,,,,""
2023-07-31,Kroc Row,Back,25.0,kgs,12,,,,""
2023-07-31,Kroc Row,Back,25.0,kgs,12,,,,""
2023-07-31,High Incline Press,Front Delt,40.0,kgs,5,,,,""
2023-07-31,High Incline Press,Front Delt,62.5,kgs,5,,,,""
2023-07-31,High Incline Press,Front Delt,62.5,kgs,5,,,,""
2023-07-31,Chest Press,Chest,92.5,kgs,12,,,,""
2023-07-31,Cable Lateral Raise,Side Delts,4.0,kgs,9,,,,""
2023-07-31,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,12,,,,""
2023-07-31,Chest Press,Chest,92.5,kgs,10,,,,""
2023-07-31,Cable Lateral Raise,Side Delts,4.0,kgs,8,,,,""
2023-07-31,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,7,,,,""
2023-07-31,Chest Press,Chest,92.5,kgs,7,,,,""
2023-07-31,Cable Lateral Raise,Side Delts,4.0,kgs,7,,,,""
2023-07-31,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,8,,,,""
2023-07-31,Hanging Knee Raise,Abs,84.0,kgs,12,,,,""
2023-07-31,Cable Bar Extension,Triceps,12.0,kgs,12,,,,""
2023-07-31,Finger Curl,Forearms,70.0,kgs,9,,,,""
2023-07-31,Hanging Knee Raise,Abs,84.0,kgs,12,,,,""
2023-07-31,Cable Bar Extension,Triceps,12.0,kgs,11,,,,""
2023-07-31,Finger Curl,Forearms,70.0,kgs,7,,,,""
2023-07-31,Finger Curl,Forearms,70.0,kgs,6,,,,""
2023-07-31,Hanging Knee Raise,Abs,84.0,kgs,10,,,,""
2023-07-31,Cable Bar Extension,Triceps,12.0,kgs,10,,,,""
2023-08-01,Deadlift,Back,150.0,kgs,3,,,,""
2023-08-01,Neck Extensions,Neck,5.0,kgs,20,,,,""
2023-08-01,Deadlift,Back,130.0,kgs,3,,,,""
2023-08-01,Leg Press,Legs,170.0,kgs,5,,,,""
2023-08-01,Romanian Deadlift,Legs,105.0,kgs,7,,,,""
2023-08-01,Neck Extensions,Neck,5.0,kgs,20,,,,""
2023-08-01,Leg Press,Legs,170.0,kgs,8,,,,""
2023-08-01,Neck Extensions,Neck,5.0,kgs,20,,,,""
2023-08-01,Romanian Deadlift,Legs,105.0,kgs,7,,,,""
2023-08-01,Leg Press,Legs,170.0,kgs,5,,,,""
2023-08-01,Calf Press,Calves,260.0,kgs,20,,,,""
2023-08-01,Calf Press,Calves,260.0,kgs,18,,,,""
2023-08-01,Calf Press,Calves,260.0,kgs,16,,,,""
2023-08-01,Calf Press,Calves,260.0,kgs,16,,,,""
2023-08-01,Calf Press,Calves,260.0,kgs,15,,,,""
2023-08-01,Deadlift,Back,130.0,kgs,3,,,,""
2023-08-03,Dips,Chest,90.3,kgs,10,,,,""
2023-08-03,Incline Seal Row,Back,60.0,kgs,12,,,,""
2023-08-03,Kneeling Cable Crunch,Abs,8.0,kgs,12,,,,""
2023-08-03,Kneeling Cable Crunch,Abs,9.0,kgs,12,,,,""
2023-08-03,Incline Seal Row,Back,60.0,kgs,12,,,,""
2023-08-03,Dips,Chest,90.3,kgs,10,,,,""
2023-08-03,Dips,Chest,90.3,kgs,6,,,,""
2023-08-03,Kneeling Cable Crunch,Abs,10.0,kgs,12,,,,""
2023-08-03,Incline Seal Row,Back,60.0,kgs,12,,,,""
2023-08-03,BTNSP,Front Delt,25.0,kgs,10,,,,""
2023-08-03,Chin Up,Back,90.3,kgs,6,,,,""
2023-08-03,Cable RDF,Rear Delts,4.0,kgs,12,,,,""
2023-08-03,BTNSP,Front Delt,25.0,kgs,8,,,,""
2023-08-03,Chin Up,Back,90.3,kgs,3,,,,""
2023-08-03,Cable RDF,Rear Delts,4.0,kgs,10,,,,""
2023-08-03,BTNSP,Front Delt,25.0,kgs,7,,,,""
2023-08-03,Chin Up,Back,90.3,kgs,1,,,,""
2023-08-03,Cable RDF,Rear Delts,4.0,kgs,8,,,,""
2023-08-03,EZ-Bar Skullcrusher,Triceps,30.0,kgs,12,,,,""
2023-08-03,Cable Lateral Raise,Side Delts,4.0,kgs,11,,,,""
2023-08-03,Barbell Reverse Curl,Forearms,40.0,kgs,10,,,,""
2023-08-03,EZ-Bar Skullcrusher,Triceps,30.0,kgs,8,,,,""
2023-08-03,Cable Lateral Raise,Side Delts,4.0,kgs,7,,,,""
2023-08-03,Barbell Reverse Curl,Forearms,40.0,kgs,4,,,,""
2023-08-03,EZ-Bar Skullcrusher,Triceps,30.0,kgs,6,,,,""
2023-08-03,Cable Lateral Raise,Side Delts,4.0,kgs,7,,,,""
2023-08-03,Barbell Reverse Curl,Forearms,40.0,kgs,5,,,,""
2023-08-04,Calf Press,Calves,265.0,kgs,20,,,,""
2023-08-04,Calf Press,Calves,265.0,kgs,16,,,,""
2023-08-04,Calf Press,Calves,265.0,kgs,15,,,,""
2023-08-04,Calf Press,Calves,265.0,kgs,13,,,,""
2023-08-04,Barbell Squat,Legs,95.0,kgs,5,,,,""
2023-08-04,Neck Curls,Neck,7.5,kgs,20,,,,""
2023-08-04,Calf Press,Calves,265.0,kgs,14,,,,""
2023-08-04,Neck Curls,Neck,7.5,kgs,20,,,,""
2023-08-04,Neck Curls,Neck,7.5,kgs,20,,,,""
2023-08-04,WG Smith Shrugs,Traps,90.0,kgs,8,,,,""
2023-08-04,Leg Extension Machine,Legs,65.0,kgs,11,,,,""
2023-08-07,Incline Chest Press,Chest,92.5,kgs,12,,,,""
2023-08-07,WG Pull Ups,Back,88.0,kgs,8,,,,""
2023-08-07,Incline Chest Press,Chest,92.5,kgs,10,,,,""
2023-08-07,WG Pull Ups,Back,88.0,kgs,6,,,,""
2023-08-07,Incline Chest Press,Chest,92.5,kgs,8,,,,""
2023-08-07,WG Pull Ups,Back,88.0,kgs,5,,,,""
2023-08-07,Cable Overhead Triceps Extension,Triceps,7.0,kgs,12,,,,""
2023-08-07,Cable Curls,Biceps,12.0,kgs,12,,,,""
2023-08-07,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-08-07,Cable Curls,Biceps,12.0,kgs,9,,,,""
2023-08-07,SA DB Lateral Raises,Side Delts,20.0,kgs,12,,,,""
2023-08-07,Cable Overhead Triceps Extension,Triceps,7.0,kgs,12,,,,""
2023-08-07,Cable Curls,Biceps,12.0,kgs,7,,,,""
2023-08-07,Cable Overhead Triceps Extension,Triceps,8.0,kgs,12,,,,""
2023-08-07,Smith Upright Rows,Side Delts,35.0,kgs,11,,,,""
2023-08-07,Decline Crunch,Abs,103.3,kgs,12,,,,""
2023-08-07,DB Pullover,Back,20.0,kgs,12,,,,""
2023-08-07,Smith Upright Rows,Side Delts,35.0,kgs,8,,,,""
2023-08-07,Decline Crunch,Abs,103.3,kgs,11,,,,""
2023-08-07,DB Pullover,Back,20.0,kgs,12,,,,""
2023-08-07,Smith Upright Rows,Side Delts,35.0,kgs,8,,,,""
2023-08-07,Decline Crunch,Abs,103.3,kgs,8,,,,""
2023-08-07,DB Pullover,Back,20.0,kgs,8,,,,""
2023-08-10,Kroc Row,Back,27.5,kgs,12,,,,""
2023-08-10,Viking Smith Press,Front Delt,37.5,kgs,8,,,,""
2023-08-10,Kroc Row,Back,27.5,kgs,12,,,,""
2023-08-10,Viking Smith Press,Front Delt,37.5,kgs,4,,,,""
2023-08-10,Neck Extensions,Neck,7.5,kgs,20,,,,""
2023-08-10,Kroc Row,Back,27.5,kgs,12,,,,""
2023-08-10,High Incline Press,Front Delt,40.0,kgs,5,,,,""
2023-08-10,High Incline Press,Front Delt,60.0,kgs,5,,,,""
2023-08-10,Neck Extensions,Neck,7.5,kgs,20,,,,""
2023-08-10,High Incline Press,Front Delt,65.0,kgs,5,,,,""
2023-08-10,Neck Extensions,Neck,7.5,kgs,20,,,,""
2023-08-10,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,12,,,,""
2023-08-10,Chest Press,Chest,95.0,kgs,11,,,,""
2023-08-10,Cable Lateral Raise,Side Delts,4.0,kgs,13,,,,""
2023-08-10,Seated Incline Dumbbell Curl,Biceps,15.0,kgs,12,,,,""
